,Basin,Datetime,Intensity,Latitude,Longitude,Storm Name,pressure
2494,atlantic,2002-06-01 00:00:00, TS, 17.7N, 115.8W,ALMA,1001
2495,atlantic,2002-06-01 06:00:00, TD, 17.8N, 115.7W,ALMA,1005
2496,atlantic,2002-06-01 12:00:00, TD, 17.8N, 115.7W,ALMA,1009
2497,atlantic,2002-06-08 12:00:00, TD, 16.1N, 102.4W,BORIS,1004
2498,atlantic,2002-06-08 18:00:00, TD, 16.5N, 103.1W,BORIS,1004
2499,atlantic,2002-06-09 00:00:00, TS, 16.6N, 103.8W,BORIS,1002
2500,atlantic,2002-06-09 06:00:00, TS, 16.8N, 104.1W,BORIS,997
2501,atlantic,2002-06-09 12:00:00, TS, 16.9N, 104.2W,BORIS,997
2502,atlantic,2002-06-09 18:00:00, TS, 17.1N, 104.3W,BORIS,1000
2503,atlantic,2002-06-10 00:00:00, TS, 17.2N, 104.2W,BORIS,1000
2504,atlantic,2002-06-10 06:00:00, TS, 17.3N, 104.1W,BORIS,1002
2505,atlantic,2002-06-10 12:00:00, TS, 17.3N, 103.9W,BORIS,1004
2506,atlantic,2002-06-10 18:00:00, TD, 17.1N, 103.7W,BORIS,1004
2507,atlantic,2002-06-11 00:00:00, TD, 17.1N, 103.6W,BORIS,1004
2508,atlantic,2002-06-11 06:00:00, TD, 17.1N, 103.5W,BORIS,1004
2509,atlantic,2002-06-11 12:00:00, TD, 17.1N, 103.3W,BORIS,1004
2510,atlantic,2002-06-11 18:00:00, LO, 17.0N, 103.2W,BORIS,1006
2511,atlantic,2002-06-12 00:00:00, LO, 16.8N, 102.7W,BORIS,1006
2512,atlantic,2002-06-27 12:00:00, TD, 11.8N, 121.9W,UNNAMED,1007
2513,atlantic,2002-06-27 18:00:00, TD, 12.1N, 123.2W,UNNAMED,1007
2514,atlantic,2002-06-28 00:00:00, TD, 12.3N, 124.4W,UNNAMED,1007
2515,atlantic,2002-06-28 06:00:00, TD, 12.3N, 125.7W,UNNAMED,1006
2516,atlantic,2002-06-28 12:00:00, TD, 12.2N, 127.0W,UNNAMED,1007
2517,atlantic,2002-06-28 18:00:00, TD, 12.3N, 128.8W,UNNAMED,1007
2518,atlantic,2002-06-29 00:00:00, TD, 12.5N, 131.4W,UNNAMED,1008
2519,atlantic,2002-06-29 06:00:00, TD, 12.8N, 133.1W,UNNAMED,1009
2520,atlantic,2002-07-09 12:00:00, TD, 11.5N, 100.3W,CRISTINA,1008
2521,atlantic,2002-07-09 18:00:00, TD, 12.0N, 101.7W,CRISTINA,1008
2522,atlantic,2002-07-10 00:00:00, TD, 12.4N, 103.3W,CRISTINA,1007
2523,atlantic,2002-07-10 06:00:00, TD, 12.8N, 104.7W,CRISTINA,1007
2524,atlantic,2002-07-10 12:00:00, TD, 13.0N, 106.0W,CRISTINA,1007
2525,atlantic,2002-07-10 18:00:00, TD, 13.3N, 107.3W,CRISTINA,1007
2526,atlantic,2002-07-11 00:00:00, TD, 14.0N, 108.6W,CRISTINA,1007
2527,atlantic,2002-07-11 06:00:00, TD, 14.2N, 109.6W,CRISTINA,1007
2528,atlantic,2002-07-11 12:00:00, TD, 14.3N, 110.5W,CRISTINA,1006
2529,atlantic,2002-07-11 18:00:00, TD, 14.3N, 111.5W,CRISTINA,1006
2530,atlantic,2002-07-12 00:00:00, TD, 14.2N, 112.5W,CRISTINA,1005
2531,atlantic,2002-07-12 06:00:00, TS, 14.2N, 113.6W,CRISTINA,1004
2532,atlantic,2002-07-12 12:00:00, TS, 14.2N, 114.6W,CRISTINA,1004
2533,atlantic,2002-07-12 18:00:00, TS, 14.1N, 115.2W,CRISTINA,1003
2534,atlantic,2002-07-13 00:00:00, TS, 14.1N, 115.7W,CRISTINA,1003
2535,atlantic,2002-07-13 06:00:00, TS, 14.3N, 116.1W,CRISTINA,1003
2536,atlantic,2002-07-13 12:00:00, TS, 14.6N, 116.6W,CRISTINA,1000
2537,atlantic,2002-07-13 18:00:00, TS, 15.0N, 117.1W,CRISTINA,1000
2538,atlantic,2002-07-14 00:00:00, TS, 15.7N, 117.5W,CRISTINA,1000
2539,atlantic,2002-07-14 06:00:00, TS, 16.2N, 117.6W,CRISTINA,997
2540,atlantic,2002-07-14 12:00:00, TS, 16.6N, 117.8W,CRISTINA,994
2541,atlantic,2002-07-14 18:00:00, TS, 17.1N, 117.9W,CRISTINA,995
2542,atlantic,2002-07-15 00:00:00, TS, 17.5N, 118.0W,CRISTINA,1000
2543,atlantic,2002-07-15 06:00:00, TS, 17.9N, 118.5W,CRISTINA,1005
2544,atlantic,2002-07-15 12:00:00, TD, 18.5N, 119.4W,CRISTINA,1009
2545,atlantic,2002-07-15 18:00:00, TD, 19.1N, 119.8W,CRISTINA,1009
2546,atlantic,2002-07-16 00:00:00, TD, 19.4N, 120.4W,CRISTINA,1009
2547,atlantic,2002-07-16 06:00:00, TD, 19.7N, 121.1W,CRISTINA,1009
2548,atlantic,2002-07-16 12:00:00, TD, 19.8N, 121.9W,CRISTINA,1009
2549,atlantic,2002-07-16 18:00:00, TD, 20.0N, 122.7W,CRISTINA,1010
2550,atlantic,2002-07-20 12:00:00, TD, 13.2N, 106.4W,DOUGLAS,1009
2551,atlantic,2002-07-20 18:00:00, TS, 13.7N, 106.8W,DOUGLAS,1002
2552,atlantic,2002-07-21 00:00:00, TS, 14.5N, 107.2W,DOUGLAS,1000
2553,atlantic,2002-07-21 06:00:00, TS, 15.3N, 107.6W,DOUGLAS,998
2554,atlantic,2002-07-21 12:00:00, TS, 16.1N, 108.4W,DOUGLAS,994
2555,atlantic,2002-07-21 18:00:00, TS, 16.6N, 109.5W,DOUGLAS,990
2556,atlantic,2002-07-22 00:00:00, HU, 17.0N, 110.3W,DOUGLAS,987
2557,atlantic,2002-07-22 06:00:00, HU, 17.1N, 111.1W,DOUGLAS,977
2558,atlantic,2002-07-22 12:00:00, HU, 17.2N, 112.0W,DOUGLAS,973
2559,atlantic,2002-07-22 18:00:00, HU, 17.2N, 112.7W,DOUGLAS,970
2560,atlantic,2002-07-23 00:00:00, HU, 17.3N, 113.4W,DOUGLAS,971
2561,atlantic,2002-07-23 06:00:00, HU, 17.4N, 114.0W,DOUGLAS,972
2562,atlantic,2002-07-23 12:00:00, HU, 17.6N, 114.7W,DOUGLAS,973
2563,atlantic,2002-07-23 18:00:00, HU, 18.2N, 115.7W,DOUGLAS,979
2564,atlantic,2002-07-24 00:00:00, HU, 18.8N, 117.0W,DOUGLAS,979
2565,atlantic,2002-07-24 06:00:00, HU, 19.4N, 118.4W,DOUGLAS,984
2566,atlantic,2002-07-24 12:00:00, HU, 20.0N, 120.0W,DOUGLAS,987
2567,atlantic,2002-07-24 18:00:00, TS, 20.5N, 121.8W,DOUGLAS,994
2568,atlantic,2002-07-25 00:00:00, TS, 20.7N, 123.8W,DOUGLAS,997
2569,atlantic,2002-07-25 06:00:00, TS, 20.9N, 125.7W,DOUGLAS,1002
2570,atlantic,2002-07-25 12:00:00, TS, 20.8N, 127.6W,DOUGLAS,1005
2571,atlantic,2002-07-25 18:00:00, TS, 20.8N, 129.4W,DOUGLAS,1005
2572,atlantic,2002-07-26 00:00:00, TD, 21.0N, 131.3W,DOUGLAS,1006
2573,atlantic,2002-07-26 06:00:00, TD, 21.2N, 133.4W,DOUGLAS,1006
2574,atlantic,2002-07-26 12:00:00, TD, 21.4N, 135.3W,DOUGLAS,1008
2575,atlantic,2002-07-26 18:00:00, LO, 21.6N, 137.3W,DOUGLAS,1009
2576,atlantic,2002-07-27 00:00:00, LO, 21.6N, 139.3W,DOUGLAS,1010
2577,atlantic,2002-07-23 06:00:00, TD, 11.6N,  96.7W,ELIDA,1006
2578,atlantic,2002-07-23 12:00:00, TS, 11.9N,  98.5W,ELIDA,1004
2579,atlantic,2002-07-23 18:00:00, TS, 12.2N, 100.5W,ELIDA,1000
2580,atlantic,2002-07-24 00:00:00, TS, 12.1N, 102.3W,ELIDA,994
2581,atlantic,2002-07-24 06:00:00, HU, 12.3N, 103.7W,ELIDA,984
2582,atlantic,2002-07-24 12:00:00, HU, 12.7N, 105.1W,ELIDA,952
2583,atlantic,2002-07-24 18:00:00, HU, 13.2N, 106.6W,ELIDA,942
2584,atlantic,2002-07-25 00:00:00, HU, 13.8N, 108.0W,ELIDA,931
2585,atlantic,2002-07-25 06:00:00, HU, 14.3N, 109.5W,ELIDA,921
2586,atlantic,2002-07-25 12:00:00, HU, 14.7N, 111.0W,ELIDA,931
2587,atlantic,2002-07-25 18:00:00, HU, 15.0N, 112.5W,ELIDA,948
2588,atlantic,2002-07-26 00:00:00, HU, 15.1N, 113.8W,ELIDA,956
2589,atlantic,2002-07-26 06:00:00, HU, 15.2N, 114.9W,ELIDA,962
2590,atlantic,2002-07-26 12:00:00, HU, 15.5N, 116.0W,ELIDA,962
2591,atlantic,2002-07-26 18:00:00, HU, 16.0N, 117.1W,ELIDA,966
2592,atlantic,2002-07-27 00:00:00, HU, 16.4N, 118.2W,ELIDA,973
2593,atlantic,2002-07-27 06:00:00, HU, 16.8N, 119.2W,ELIDA,981
2594,atlantic,2002-07-27 12:00:00, HU, 17.3N, 120.3W,ELIDA,987
2595,atlantic,2002-07-27 18:00:00, TS, 17.8N, 121.4W,ELIDA,990
2596,atlantic,2002-07-28 00:00:00, TS, 18.4N, 122.5W,ELIDA,994
2597,atlantic,2002-07-28 06:00:00, TS, 19.0N, 123.3W,ELIDA,994
2598,atlantic,2002-07-28 12:00:00, TS, 19.8N, 124.1W,ELIDA,994
2599,atlantic,2002-07-28 18:00:00, TS, 20.6N, 124.9W,ELIDA,997
2600,atlantic,2002-07-29 00:00:00, TS, 21.5N, 125.8W,ELIDA,1000
2601,atlantic,2002-07-29 06:00:00, TS, 22.6N, 126.5W,ELIDA,1003
2602,atlantic,2002-07-29 12:00:00, TS, 23.7N, 127.1W,ELIDA,1006
2603,atlantic,2002-07-29 18:00:00, TD, 24.8N, 127.6W,ELIDA,1007
2604,atlantic,2002-07-30 00:00:00, TD, 26.2N, 128.0W,ELIDA,1008
2605,atlantic,2002-07-30 06:00:00, TD, 27.5N, 128.3W,ELIDA,1009
2606,atlantic,2002-07-30 12:00:00, TD, 28.6N, 128.5W,ELIDA,1011
2607,atlantic,2002-07-30 18:00:00, LO, 29.6N, 128.6W,ELIDA,1013
2608,atlantic,2002-07-31 00:00:00, LO, 30.6N, 128.5W,ELIDA,1014
2609,atlantic,2002-07-31 06:00:00, LO, 31.5N, 128.3W,ELIDA,1014
2610,atlantic,2002-07-31 12:00:00, LO, 32.4N, 128.0W,ELIDA,1015
2611,atlantic,2002-07-31 18:00:00, LO, 33.0N, 127.6W,ELIDA,1016
2612,atlantic,2002-08-06 00:00:00, TD, 13.0N, 118.9W,UNNAMED,1009
2613,atlantic,2002-08-06 06:00:00, TD, 13.9N, 119.8W,UNNAMED,1008
2614,atlantic,2002-08-06 12:00:00, TD, 14.8N, 120.7W,UNNAMED,1008
2615,atlantic,2002-08-06 18:00:00, TD, 15.6N, 121.6W,UNNAMED,1008
2616,atlantic,2002-08-07 00:00:00, TD, 16.2N, 122.6W,UNNAMED,1008
2617,atlantic,2002-08-07 06:00:00, TD, 17.0N, 123.2W,UNNAMED,1008
2618,atlantic,2002-08-07 12:00:00, TD, 17.9N, 123.9W,UNNAMED,1008
2619,atlantic,2002-08-07 18:00:00, TD, 18.8N, 124.8W,UNNAMED,1009
2620,atlantic,2002-08-08 00:00:00, TD, 19.0N, 126.0W,UNNAMED,1009
2621,atlantic,2002-08-21 12:00:00, TD, 12.8N, 106.9W,FAUSTO,1006
2622,atlantic,2002-08-21 18:00:00, TD, 12.8N, 107.7W,FAUSTO,1005
2623,atlantic,2002-08-22 00:00:00, TS, 12.8N, 108.6W,FAUSTO,1004
2624,atlantic,2002-08-22 06:00:00, TS, 13.0N, 109.7W,FAUSTO,1000
2625,atlantic,2002-08-22 12:00:00, TS, 13.2N, 111.0W,FAUSTO,994
2626,atlantic,2002-08-22 18:00:00, HU, 13.7N, 112.3W,FAUSTO,987
2627,atlantic,2002-08-23 00:00:00, HU, 14.2N, 113.7W,FAUSTO,979
2628,atlantic,2002-08-23 06:00:00, HU, 14.5N, 115.1W,FAUSTO,976
2629,atlantic,2002-08-23 12:00:00, HU, 14.7N, 116.5W,FAUSTO,966
2630,atlantic,2002-08-23 18:00:00, HU, 15.0N, 117.9W,FAUSTO,962
2631,atlantic,2002-08-24 00:00:00, HU, 15.2N, 119.2W,FAUSTO,952
2632,atlantic,2002-08-24 06:00:00, HU, 15.3N, 120.5W,FAUSTO,942
2633,atlantic,2002-08-24 12:00:00, HU, 15.7N, 121.8W,FAUSTO,936
2634,atlantic,2002-08-24 18:00:00, HU, 16.1N, 122.9W,FAUSTO,936
2635,atlantic,2002-08-25 00:00:00, HU, 16.6N, 124.0W,FAUSTO,942
2636,atlantic,2002-08-25 06:00:00, HU, 17.2N, 125.2W,FAUSTO,952
2637,atlantic,2002-08-25 12:00:00, HU, 17.8N, 126.5W,FAUSTO,966
2638,atlantic,2002-08-25 18:00:00, HU, 18.5N, 127.9W,FAUSTO,970
2639,atlantic,2002-08-26 00:00:00, HU, 19.4N, 129.3W,FAUSTO,973
2640,atlantic,2002-08-26 06:00:00, HU, 20.2N, 130.7W,FAUSTO,981
2641,atlantic,2002-08-26 12:00:00, TS, 20.9N, 132.1W,FAUSTO,990
2642,atlantic,2002-08-26 18:00:00, TS, 21.4N, 133.9W,FAUSTO,997
2643,atlantic,2002-08-27 00:00:00, TS, 22.0N, 135.6W,FAUSTO,1000
2644,atlantic,2002-08-27 06:00:00, TS, 22.6N, 137.0W,FAUSTO,1002
2645,atlantic,2002-08-27 12:00:00, TS, 23.4N, 138.4W,FAUSTO,1005
2646,atlantic,2002-08-27 18:00:00, TS, 24.3N, 139.8W,FAUSTO,1005
2647,atlantic,2002-08-28 00:00:00, TD, 25.3N, 141.2W,FAUSTO,1008
2648,atlantic,2002-08-28 06:00:00, TD, 26.3N, 142.8W,FAUSTO,1010
2649,atlantic,2002-08-28 12:00:00, LO, 26.8N, 145.0W,FAUSTO,1011
2650,atlantic,2002-08-28 18:00:00, LO, 27.0N, 147.0W,FAUSTO,1012
2651,atlantic,2002-08-29 00:00:00, LO, 27.3N, 149.2W,FAUSTO,1012
2652,atlantic,2002-08-29 06:00:00, LO, 27.5N, 151.3W,FAUSTO,1012
2653,atlantic,2002-08-29 12:00:00, LO, 27.8N, 153.3W,FAUSTO,1013
2654,atlantic,2002-08-29 18:00:00, LO, 27.9N, 154.7W,FAUSTO,1013
2655,atlantic,2002-08-30 00:00:00, LO, 28.1N, 155.4W,FAUSTO,1012
2656,atlantic,2002-08-30 06:00:00, LO, 28.6N, 156.1W,FAUSTO,1012
2657,atlantic,2002-08-30 12:00:00, LO, 29.3N, 156.7W,FAUSTO,1012
2658,atlantic,2002-08-30 18:00:00, TD, 30.0N, 157.3W,FAUSTO,1012
2659,atlantic,2002-08-31 00:00:00, TD, 30.9N, 158.0W,FAUSTO,1012
2660,atlantic,2002-08-31 06:00:00, TD, 31.9N, 159.0W,FAUSTO,1012
2661,atlantic,2002-08-31 12:00:00, TD, 32.4N, 160.5W,FAUSTO,1012
2662,atlantic,2002-08-31 18:00:00, TD, 32.9N, 162.3W,FAUSTO,1010
2663,atlantic,2002-09-01 00:00:00, TD, 33.3N, 163.8W,FAUSTO,1009
2664,atlantic,2002-09-01 06:00:00, TD, 33.8N, 165.0W,FAUSTO,1009
2665,atlantic,2002-09-01 12:00:00, TD, 34.3N, 166.3W,FAUSTO,1009
2666,atlantic,2002-09-01 18:00:00, TS, 34.6N, 167.4W,FAUSTO,1009
2667,atlantic,2002-09-02 00:00:00, TS, 35.1N, 168.4W,FAUSTO,1009
2668,atlantic,2002-09-02 06:00:00, TS, 35.7N, 169.2W,FAUSTO,1009
2669,atlantic,2002-09-02 12:00:00, TS, 37.2N, 170.0W,FAUSTO,1011
2670,atlantic,2002-09-02 18:00:00, TS, 40.0N, 170.3W,FAUSTO,1014
2671,atlantic,2002-09-03 00:00:00, TS, 43.1N, 169.8W,FAUSTO,1016
2672,atlantic,2002-08-21 18:00:00, TS, 11.1N, 139.2W,ALIKA,997
2673,atlantic,2002-08-22 00:00:00, TD, 10.8N, 139.2W,ALIKA,1009
2674,atlantic,2002-08-22 06:00:00, TD, 10.8N, 139.8W,ALIKA,1009
2675,atlantic,2002-08-22 12:00:00, TD, 10.7N, 141.2W,ALIKA,1009
2676,atlantic,2002-08-22 18:00:00, TD, 10.7N, 142.7W,ALIKA,1009
2677,atlantic,2002-08-23 00:00:00, TD, 10.7N, 144.1W,ALIKA,1009
2678,atlantic,2002-08-23 06:00:00, TD, 11.1N, 145.0W,ALIKA,1009
2679,atlantic,2002-08-23 12:00:00, TD, 11.2N, 146.1W,ALIKA,1007
2680,atlantic,2002-08-23 18:00:00, TD, 11.3N, 147.0W,ALIKA,1007
2681,atlantic,2002-08-24 00:00:00, TD, 11.5N, 148.0W,ALIKA,1007
2682,atlantic,2002-08-24 06:00:00, TD, 11.6N, 149.0W,ALIKA,1007
2683,atlantic,2002-08-24 12:00:00, TD, 11.7N, 149.7W,ALIKA,1007
2684,atlantic,2002-08-24 18:00:00, TD, 11.8N, 150.7W,ALIKA,1003
2685,atlantic,2002-08-25 00:00:00, TS, 12.2N, 151.5W,ALIKA,996
2686,atlantic,2002-08-25 06:00:00, TS, 12.7N, 152.6W,ALIKA,995
2687,atlantic,2002-08-25 12:00:00, TS, 12.8N, 153.8W,ALIKA,998
2688,atlantic,2002-08-25 18:00:00, TS, 12.5N, 155.1W,ALIKA,998
2689,atlantic,2002-08-26 00:00:00, TS, 12.5N, 156.3W,ALIKA,998
2690,atlantic,2002-08-26 06:00:00, TS, 12.6N, 157.5W,ALIKA,1000
2691,atlantic,2002-08-26 12:00:00, TS, 13.0N, 158.9W,ALIKA,1000
2692,atlantic,2002-08-26 18:00:00, TS, 13.8N, 160.4W,ALIKA,1004
2693,atlantic,2002-08-27 00:00:00, TD, 14.6N, 162.0W,ALIKA,1010
2694,atlantic,2002-08-27 06:00:00, TD, 15.3N, 162.9W,ALIKA,1009
2695,atlantic,2002-08-27 12:00:00, TD, 15.6N, 164.4W,ALIKA,1010
2696,atlantic,2002-08-27 18:00:00, TD, 15.8N, 166.2W,ALIKA,1009
2697,atlantic,2002-08-28 00:00:00, TD, 16.0N, 167.5W,ALIKA,1009
2698,atlantic,2002-08-28 06:00:00, TD, 16.2N, 168.9W,ALIKA,1010
2699,atlantic,2002-08-25 00:00:00, TD,  9.8N, 157.6W,ELE,-999
2700,atlantic,2002-08-25 06:00:00, TD,  9.9N, 159.1W,ELE,-999
2701,atlantic,2002-08-25 12:00:00, TD, 10.1N, 160.4W,ELE,-999
2702,atlantic,2002-08-25 18:00:00, TD, 10.3N, 161.3W,ELE,-999
2703,atlantic,2002-08-26 00:00:00, TD, 10.4N, 162.0W,ELE,-999
2704,atlantic,2002-08-26 06:00:00, TD, 10.4N, 163.1W,ELE,1008
2705,atlantic,2002-08-26 12:00:00, TD, 10.4N, 164.2W,ELE,1008
2706,atlantic,2002-08-26 18:00:00, TD, 10.3N, 165.4W,ELE,1008
2707,atlantic,2002-08-27 00:00:00, TD, 10.3N, 167.3W,ELE,1009
2708,atlantic,2002-08-27 06:00:00, TS, 10.2N, 168.7W,ELE,1002
2709,atlantic,2002-08-27 12:00:00, TS, 10.0N, 170.9W,ELE,990
2710,atlantic,2002-08-27 18:00:00, TS, 10.1N, 172.0W,ELE,990
2711,atlantic,2002-08-28 00:00:00, HU,  9.7N, 173.2W,ELE,987
2712,atlantic,2002-08-28 06:00:00, HU, 10.0N, 174.4W,ELE,987
2713,atlantic,2002-08-28 12:00:00, HU, 10.3N, 175.3W,ELE,984
2714,atlantic,2002-08-28 18:00:00, HU, 10.5N, 176.4W,ELE,983
2715,atlantic,2002-08-29 00:00:00, HU, 10.7N, 177.5W,ELE,981
2716,atlantic,2002-08-29 06:00:00, HU, 10.9N, 178.0W,ELE,976
2717,atlantic,2002-08-29 12:00:00, HU, 11.2N, 178.4W,ELE,976
2718,atlantic,2002-08-29 18:00:00, HU, 11.7N, 179.2W,ELE,970
2719,atlantic,2002-08-30 00:00:00, HU, 12.1N, 179.9W,ELE,945
2720,atlantic,2002-08-26 00:00:00, TD, 14.7N, 110.4W,GENEVIEVE,1007
2721,atlantic,2002-08-26 06:00:00, TD, 14.5N, 111.2W,GENEVIEVE,1008
2722,atlantic,2002-08-26 12:00:00, TD, 14.4N, 112.0W,GENEVIEVE,1007
2723,atlantic,2002-08-26 18:00:00, TD, 14.2N, 112.7W,GENEVIEVE,1006
2724,atlantic,2002-08-27 00:00:00, TS, 14.0N, 113.2W,GENEVIEVE,1005
2725,atlantic,2002-08-27 06:00:00, TS, 13.9N, 113.7W,GENEVIEVE,1002
2726,atlantic,2002-08-27 12:00:00, TS, 13.9N, 114.3W,GENEVIEVE,994
2727,atlantic,2002-08-27 18:00:00, TS, 14.1N, 114.9W,GENEVIEVE,990
2728,atlantic,2002-08-28 00:00:00, TS, 14.6N, 115.5W,GENEVIEVE,989
2729,atlantic,2002-08-28 06:00:00, TS, 15.2N, 116.1W,GENEVIEVE,989
2730,atlantic,2002-08-28 12:00:00, TS, 15.9N, 116.9W,GENEVIEVE,989
2731,atlantic,2002-08-28 18:00:00, TS, 16.4N, 117.9W,GENEVIEVE,989
2732,atlantic,2002-08-29 00:00:00, TS, 16.9N, 118.9W,GENEVIEVE,992
2733,atlantic,2002-08-29 06:00:00, TS, 17.5N, 119.6W,GENEVIEVE,994
2734,atlantic,2002-08-29 12:00:00, TS, 18.0N, 120.1W,GENEVIEVE,1002
2735,atlantic,2002-08-29 18:00:00, TS, 18.5N, 120.8W,GENEVIEVE,1002
2736,atlantic,2002-08-30 00:00:00, TS, 19.1N, 121.5W,GENEVIEVE,1005
2737,atlantic,2002-08-30 06:00:00, TS, 19.6N, 122.1W,GENEVIEVE,1005
2738,atlantic,2002-08-30 12:00:00, TD, 20.2N, 122.7W,GENEVIEVE,1007
2739,atlantic,2002-08-30 18:00:00, TD, 20.8N, 123.4W,GENEVIEVE,1007
2740,atlantic,2002-08-31 00:00:00, TD, 21.4N, 124.1W,GENEVIEVE,1009
2741,atlantic,2002-08-31 06:00:00, TD, 22.3N, 124.9W,GENEVIEVE,1009
2742,atlantic,2002-08-31 12:00:00, TD, 23.3N, 125.1W,GENEVIEVE,1009
2743,atlantic,2002-08-31 18:00:00, TD, 24.1N, 125.6W,GENEVIEVE,1008
2744,atlantic,2002-09-01 00:00:00, TD, 24.5N, 126.5W,GENEVIEVE,1009
2745,atlantic,2002-09-01 06:00:00, TD, 24.9N, 127.0W,GENEVIEVE,1009
2746,atlantic,2002-08-30 06:00:00, TD, 13.5N, 103.1W,HERNAN,1006
2747,atlantic,2002-08-30 12:00:00, TS, 13.9N, 103.4W,HERNAN,1002
2748,atlantic,2002-08-30 18:00:00, TS, 14.2N, 104.0W,HERNAN,1000
2749,atlantic,2002-08-31 00:00:00, TS, 14.7N, 104.8W,HERNAN,991
2750,atlantic,2002-08-31 06:00:00, HU, 15.1N, 105.8W,HERNAN,987
2751,atlantic,2002-08-31 12:00:00, HU, 15.3N, 106.9W,HERNAN,970
2752,atlantic,2002-08-31 18:00:00, HU, 15.7N, 107.8W,HERNAN,962
2753,atlantic,2002-09-01 00:00:00, HU, 16.5N, 108.8W,HERNAN,948
2754,atlantic,2002-09-01 06:00:00, HU, 16.7N, 110.1W,HERNAN,931
2755,atlantic,2002-09-01 12:00:00, HU, 17.2N, 111.1W,HERNAN,921
2756,atlantic,2002-09-01 18:00:00, HU, 17.7N, 112.2W,HERNAN,921
2757,atlantic,2002-09-02 00:00:00, HU, 17.9N, 113.3W,HERNAN,927
2758,atlantic,2002-09-02 06:00:00, HU, 18.2N, 114.3W,HERNAN,948
2759,atlantic,2002-09-02 12:00:00, HU, 18.4N, 115.4W,HERNAN,952
2760,atlantic,2002-09-02 18:00:00, HU, 18.6N, 116.3W,HERNAN,956
2761,atlantic,2002-09-03 00:00:00, HU, 18.7N, 117.3W,HERNAN,965
2762,atlantic,2002-09-03 06:00:00, HU, 18.8N, 118.3W,HERNAN,970
2763,atlantic,2002-09-03 12:00:00, HU, 18.9N, 119.3W,HERNAN,975
2764,atlantic,2002-09-03 18:00:00, HU, 19.2N, 120.1W,HERNAN,976
2765,atlantic,2002-09-04 00:00:00, HU, 19.5N, 120.8W,HERNAN,983
2766,atlantic,2002-09-04 06:00:00, HU, 20.2N, 121.6W,HERNAN,987
2767,atlantic,2002-09-04 12:00:00, TS, 20.7N, 122.1W,HERNAN,994
2768,atlantic,2002-09-04 18:00:00, TS, 21.1N, 122.8W,HERNAN,997
2769,atlantic,2002-09-05 00:00:00, TS, 21.5N, 123.3W,HERNAN,1002
2770,atlantic,2002-09-05 06:00:00, TS, 21.8N, 123.7W,HERNAN,1005
2771,atlantic,2002-09-05 12:00:00, TD, 22.3N, 124.1W,HERNAN,1004
2772,atlantic,2002-09-05 18:00:00, TD, 22.8N, 124.4W,HERNAN,1006
2773,atlantic,2002-09-06 00:00:00, TD, 23.3N, 124.4W,HERNAN,1006
2774,atlantic,2002-09-06 06:00:00, TD, 23.7N, 124.5W,HERNAN,1009
2775,atlantic,2002-09-06 12:00:00, TD, 24.0N, 124.6W,HERNAN,1009
2776,atlantic,2002-09-06 18:00:00, LO, 24.5N, 124.7W,HERNAN,1009
2777,atlantic,2002-09-05 18:00:00, TD, 18.9N, 107.2W,UNNAMED,1007
2778,atlantic,2002-09-06 00:00:00, TD, 19.6N, 108.0W,UNNAMED,1007
2779,atlantic,2002-09-06 06:00:00, TD, 20.1N, 108.8W,UNNAMED,1007
2780,atlantic,2002-09-06 12:00:00, TD, 20.6N, 109.7W,UNNAMED,1007
2781,atlantic,2002-09-06 18:00:00, TD, 21.2N, 110.6W,UNNAMED,1007
2782,atlantic,2002-09-07 00:00:00, TD, 21.4N, 111.3W,UNNAMED,1007
2783,atlantic,2002-09-07 06:00:00, TD, 21.4N, 111.8W,UNNAMED,1006
2784,atlantic,2002-09-07 12:00:00, TD, 21.1N, 112.3W,UNNAMED,1007
2785,atlantic,2002-09-07 18:00:00, TD, 20.7N, 113.0W,UNNAMED,1007
2786,atlantic,2002-09-08 00:00:00, TD, 20.9N, 113.4W,UNNAMED,1006
2787,atlantic,2002-09-08 06:00:00, TD, 21.3N, 113.7W,UNNAMED,1006
2788,atlantic,2002-09-08 12:00:00, TD, 21.9N, 113.9W,UNNAMED,1006
2789,atlantic,2002-09-08 18:00:00, LO, 22.3N, 114.0W,UNNAMED,1007
2790,atlantic,2002-09-09 00:00:00, LO, 22.9N, 114.1W,UNNAMED,1008
2791,atlantic,2002-09-09 06:00:00, LO, 23.7N, 113.8W,UNNAMED,1009
2792,atlantic,2002-09-09 12:00:00, LO, 24.1N, 113.6W,UNNAMED,1009
2793,atlantic,2002-09-09 18:00:00, LO, 24.4N, 113.7W,UNNAMED,1009
2794,atlantic,2002-09-10 00:00:00, LO, 24.6N, 113.7W,UNNAMED,1009
2795,atlantic,2002-09-15 06:00:00, TD, 15.2N, 103.8W,ISELLE,1005
2796,atlantic,2002-09-15 12:00:00, TD, 15.6N, 104.6W,ISELLE,1005
2797,atlantic,2002-09-15 18:00:00, TD, 16.2N, 105.5W,ISELLE,1005
2798,atlantic,2002-09-16 00:00:00, TS, 16.9N, 106.8W,ISELLE,1001
2799,atlantic,2002-09-16 06:00:00, TS, 17.7N, 107.8W,ISELLE,1000
2800,atlantic,2002-09-16 12:00:00, TS, 18.4N, 109.0W,ISELLE,998
2801,atlantic,2002-09-16 18:00:00, TS, 19.2N, 110.4W,ISELLE,998
